交通类型代码,交通类型中文,shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
1,地铁,4477,13.80647389,100.520420372,13
1,地铁,4477,13.806425703,100.519772619,14
1,地铁,4477,13.805676847,100.516671985,15
1,地铁,4477,13.805089482,100.514567792,16
1,地铁,4477,13.804745657,100.51339969,17
1,地铁,4477,13.804203872,100.512486398,18
1,地铁,4477,13.803740228,100.512066633,19
1,地铁,4477,13.803284398,100.511798412,20
1,地铁,4477,13.801946856,100.511498004,21
1,地铁,4477,13.801558746,100.511385351,22
1,地铁,4477,13.800729126,100.511033982,23
1,地铁,4477,13.799882572,100.510402322,24
1,地铁,4477,13.79889796,100.509686172,25
1,地铁,4477,13.798897249,100.509685643,26
1,地铁,4477,13.798897249,100.509685643,27
1,地铁,4477,13.798897249,100.509685643,28
1,地铁,4477,13.798897249,100.509685643,29
1,地铁,4477,13.798897249,100.509685643,30
1,地铁,4477,13.792355237,100.504811838,31
1,地铁,4477,13.792355237,100.504811838,32
1,地铁,4477,13.792355237,100.504811838,33
1,地铁,4477,13.792355237,100.504811838,34
1,地铁,4477,13.792355237,100.504811838,35
1,地铁,4477,13.790428308,100.503376275,36
1,地铁,4477,13.789922958,100.502854586,37
1,地铁,4477,13.789491847,100.502257794,38
1,地铁,4477,13.789059433,100.501638204,39
1,地铁,4477,13.785812393,100.496410578,40
1,地铁,4477,13.783587871,100.493004893,41
1,地铁,4477,13.783587871,100.493004893,42
1,地铁,4477,13.783587871,100.493004893,43
1,地铁,4477,13.783587871,100.493004893,44
1,地铁,4477,13.783587871,100.493004893,45
1,地铁,4477,13.783131891,100.492306799,46
1,地铁,4477,13.781084373,100.488905758,47
1,地铁,4477,13.780808243,100.488476604,48
1,地铁,4477,13.780520391,100.488066226,49
1,地铁,4477,13.780044977,100.487552583,50
1,地铁,4477,13.777437206,100.485342718,51
1,地铁,4477,13.777437206,100.485342718,52
1,地铁,4477,13.777437206,100.485342718,53
1,地铁,4477,13.777437206,100.485342718,54
1,地铁,4477,13.77743720571201,100.48534271775596,55
1,地铁,4477,13.77635756,100.48442781,56
1,地铁,4477,13.774734609,100.483330786,57
1,地铁,4477,13.773550603,100.482409447,58
1,地铁,4477,13.772298858,100.481407642,59
1,地铁,4477,13.771256818,100.48028782,60
1,地铁,4477,13.770158764,100.479236394,61
1,地铁,4477,13.769045073,100.478193015,62
1,地铁,4477,13.767894905,100.477235466,63
1,地铁,4477,13.766701747,100.476260483,64
1,地铁,4477,13.763222534,100.473247021,65
1,地铁,4477,13.763219427,100.473244292,66
1,地铁,4477,13.763219427,100.473244292,67
1,地铁,4477,13.763219427,100.473244292,68
1,地铁,4477,13.763219427,100.473244292,69
1,地铁,4477,13.763219426,100.473244291,70
1,地铁,4477,13.761590374,100.471813381,71
1,地铁,4477,13.759273025,100.469887555,72
1,地铁,4477,13.758930436,100.469643474,73
1,地铁,4477,13.758465399,100.46939671,74
1,地铁,4477,13.758049862,100.469271988,75
1,地铁,4477,13.757604363,100.469221026,76
1,地铁,4477,13.755219237,100.469403416,77
1,地铁,4477,13.755209401,100.469404203,78
1,地铁,4477,13.755209401,100.469404203,79
1,地铁,4477,13.755209401,100.469404203,80
1,地铁,4477,13.755209401,100.469404203,81
1,地铁,4477,13.755209401,100.469404203,82
1,地铁,4477,13.751446755,100.469705164,83
1,地铁,4477,13.743871646,100.470406562,84
1,地铁,4477,13.740058416,100.470768607,85
1,地铁,4477,13.740058416,100.470768607,86
1,地铁,4477,13.740058416,100.470768607,87
1,地铁,4477,13.740058416,100.470768607,88
1,地铁,4477,13.740058415829134,100.47076860701623,89
1,地铁,4477,13.735876807,100.471165627,90
1,地铁,4477,13.735276239,100.471303761,91
1,地铁,4477,13.734598806,100.471577346,92
1,地铁,4477,13.7328974,100.472494662,93
1,地铁,4477,13.729399446,100.474310517,94
1,地铁,4479,13.720193781,100.457212776,1
1,地铁,4479,13.724607751,100.465250015,2
1,地铁,4479,13.724607751,100.465250015,3
1,地铁,4479,13.724607751,100.465250015,4
1,地铁,4479,13.724607751166593,100.46525001529663,5
1,地铁,4479,13.729575455,100.474095596,6
1,地铁,4479,13.729575455,100.474095596,7
1,地铁,4479,13.729575455174205,100.47409559631019,8
1,地铁,4479,13.729660003,100.474246144,9
1,地铁,4479,13.731420058,100.47730118,10
1,地铁,4479,13.732072747,100.477985144,11
1,地铁,4479,13.732893492,100.478474647,12
1,地铁,4479,13.73661286,100.48083365,13
1,地铁,4479,13.737118325,100.481879711,14
1,地铁,4479,13.738382453,100.484965614,15
1,地铁,4479,13.738382453,100.484965614,16
1,地铁,4479,13.738382453,100.484965614,17
1,地铁,4479,13.738525283,100.48531428,18
1,地铁,4479,13.743384434,100.494842827,19
1,地铁,4479,13.743384434,100.494842827,20
1,地铁,4479,13.743384434,100.494842827,21
1,地铁,4479,13.743384434,100.494842827,22
1,地铁,4479,13.746410605,100.501274765,23
1,地铁,4479,13.747050226,100.502607822,24
1,地铁,4479,13.74704241,100.502909571,25
1,地铁,4479,13.7469408,100.503168404,26
1,地铁,4479,13.7469408,100.503168404,27
1,地铁,4479,13.7469408,100.503168404,28
1,地铁,4479,13.746940799956949,100.50316840406067,29
1,地铁,4479,13.742316211025557,100.50968617196398,30
1,地铁,4479,13.742316211,100.509686172,31
1,地铁,4479,13.742316211,100.509686172,32
1,地铁,4479,13.742316211,100.509686172,33
1,地铁,4479,13.739927021,100.51331386,34
1,地铁,4479,13.738617777,100.515266508,35
1,地铁,4479,13.73801461,100.516151637,36
1,地铁,4479,13.737621412,100.517111571,37
1,地铁,4479,13.737621412,100.517111571,38
1,地铁,4479,13.737621412,100.517111571,39
1,地铁,4479,13.73762141192173,100.51711157118508,40
1,地铁,4479,13.732429706,100.529388338,41
1,地铁,4479,13.732426223,100.529396688,42
1,地铁,4479,13.732426223,100.529396688,43
1,地铁,4479,13.732426223,100.529396688,44
1,地铁,4479,13.729145331,100.537260949,45
1,地铁,4479,13.729145331,100.53726095,46
1,地铁,4479,13.729145331,100.53726095,47
1,地铁,4479,13.729114136,100.537335724,48
1,地铁,4479,13.725285213,100.546435118,49
1,地铁,4479,13.725277733,100.546460349,50
1,地铁,4479,13.725277733,100.546460349,51
1,地铁,4479,13.725277733,100.546460349,52
1,地铁,4479,13.724687223,100.548452139,53
1,地铁,4479,13.722291547,100.553985271,54
1,地铁,4479,13.722291547,100.553985271,55
1,地铁,4479,13.722291547,100.553985271,56
1,地铁,4479,13.722291546888092,100.55398527127319,57
1,地铁,4479,13.720875164,100.557442904,58
1,地铁,4479,13.720711007,100.557943135,59
1,地铁,4479,13.720692767,100.558452755,60
1,地铁,4479,13.720826959,100.558951646,61
1,地铁,4479,13.721053652,100.559396893,62
1,地铁,4479,13.721475769,100.559737533,63
1,地铁,4479,13.721934365,100.560019165,64
1,地铁,4479,13.722755633679727,100.56028018289821,65
1,地铁,4479,13.722755634,100.560280183,66
1,地铁,4479,13.722755634,100.560280183,67
1,地铁,4479,13.724018879,100.560681671,68
1,地铁,4479,13.724856588,100.560586452,69
1,地铁,4479,13.726698756,100.560311526,70
1,地铁,4479,13.730560225,100.559824705,71
1,地铁,4479,13.731777018,100.55975765,72
1,地铁,4479,13.732910428,100.559796542,73
1,地铁,4479,13.733741591,100.560135841,74
1,地铁,4479,13.734426843,100.560625345,75
1,地铁,4479,13.735169413,100.560987443,76
1,地铁,4479,13.735932826,100.56125164,77
1,地铁,4479,13.73765766,100.561527908,78
1,地铁,4479,13.737658919,100.561528093,79
1,地铁,4479,13.737658919,100.561528093,80
1,地铁,4479,13.737658925,100.561528094,81
1,地铁,4479,13.740596622,100.561959743,82
1,地铁,4479,13.743556392,100.562241375,83
1,地铁,4479,13.749330410851389,100.56348938496788,84
1,地铁,4479,13.749330411,100.563489385,85
1,地铁,4479,13.749330411,100.563489385,86
1,地铁,4479,13.749330411,100.563489385,87
1,地铁,4479,13.757346212923677,100.56529956498277,88
1,地铁,4479,13.757346213,100.565299565,89
1,地铁,4479,13.757346213,100.565299565,90
1,地铁,4479,13.757346213,100.565299565,91
1,地铁,4479,13.759614311,100.565760434,92
1,地铁,4479,13.760300789,100.566005856,93
1,地铁,4479,13.76091432,100.566268712,94
1,地铁,4479,13.761486165,100.566638857,95
1,地铁,4479,13.762567327,100.567399263,96
1,地铁,4479,13.766350296,100.570442585,97
1,地铁,4479,13.766350296,100.570442585,98
1,地铁,4479,13.766350296,100.570442585,99
1,地铁,4479,13.76635029605947,100.57044258504541,100
1,地铁,4479,13.768992971,100.572460592,101
1,地铁,4479,13.770397132,100.573148578,102
1,地铁,4479,13.771927632,100.57340607,103
1,地铁,4479,13.778672431502766,100.57357928598722,104
1,地铁,4479,13.778672432,100.573579286,105
1,地铁,4479,13.778672432,100.573579286,106
1,地铁,4479,13.778672432,100.573579286,107
1,地铁,4479,13.790071389780445,100.57412762998945,108
1,地铁,4479,13.79007139,100.57412763,109
1,地铁,4479,13.79007139,100.57412763,110
1,地铁,4479,13.79007139,100.57412763,111
1,地铁,4479,13.798852429557632,100.57460091197615,112
1,地铁,4479,13.79885243,100.574600912,113
1,地铁,4479,13.79885243,100.574600912,114
1,地铁,4479,13.79885243,100.574600912,115
1,地铁,4479,13.804611513,100.574873239,116
1,地铁,4479,13.804935802,100.574782044,117
1,地铁,4479,13.805261394,100.574625134,118
1,地铁,4479,13.80576671,100.574161112,119
1,地铁,4479,13.806454064936705,100.572912282115,120
1,地铁,4479,13.806454065,100.572912282,121
1,地铁,4479,13.806454065,100.572912282,122
1,地铁,4479,13.806454065,100.572912282,123
1,地铁,4479,13.81315174,100.560902432,124
1,地铁,4479,13.81315174,100.560902432,125
1,地铁,4479,13.81315174,100.560902432,126
1,地铁,4479,13.8131517401232,100.56090243177347,127
1,地铁,4479,13.813614601,100.560051352,128
1,地铁,4479,13.813690136,100.559561849,129
1,地铁,4479,13.813640648,100.55919975,130
1,地铁,4479,13.813480463,100.558747798,131
1,地铁,4479,13.813217394,100.558294505,132
1,地铁,4479,13.812714699,100.557980686,133
1,地铁,4479,13.812212002,100.557774156,134
1,地铁,4479,13.810429113,100.557314157,135
1,地铁,4479,13.809484919,100.557041913,136
1,地铁,4479,13.808625373,100.556628853,137
1,地铁,4479,13.803276584,100.553524196,138
1,地铁,4479,13.802996237,100.553358899,139
1,地铁,4479,13.802996237,100.553358899,140
1,地铁,4479,13.802996237,100.553358899,141
1,地铁,4479,13.799921643,100.551546067,142
1,地铁,4479,13.799161045,100.551025718,143
1,地铁,4479,13.798556731,100.550247878,144
1,地铁,4479,13.798285832,100.549293011,145
1,地铁,4479,13.798245458,100.54819867,146
1,地铁,4479,13.798241618,100.548140487,147
1,地铁,4479,13.798241618,100.548140487,148
1,地铁,4479,13.798241618,100.548140484,149
1,地铁,4479,13.798154289,100.546817333,150
1,地铁,4479,13.798192059,100.546094477,151
1,地铁,4479,13.798377,100.545541942,152
1,地铁,4479,13.798818514,100.544974655,153
1,地铁,4479,13.799374638,100.544600487,154
1,地铁,4479,13.800436088,100.544172674,155
1,地铁,4479,13.800759081,100.543987602,156
1,地铁,4479,13.801083375,100.543748885,157
1,地铁,4479,13.801532698,100.543164164,158
1,地铁,4479,13.802130491,100.541810989,159
1,地铁,4479,13.803215055858665,100.53923577633559,160
1,地铁,4479,13.803215056,100.539235776,161
1,地铁,4479,13.803215056,100.539235776,162
1,地铁,4479,13.803220581,100.539222658,163
1,地铁,4479,13.805165019,100.5353643,164
1,地铁,4479,13.805567449,100.534290075,165
1,地铁,4479,13.805865689,100.533215851,166
1,地铁,4479,13.806187372,100.530808568,167
1,地铁,4480,13.720193781,100.457212776,1
1,地铁,4480,13.724607751,100.465250015,2
1,地铁,4480,13.724607751,100.465250015,3
1,地铁,4480,13.724607751166593,100.46525001529663,4
1,地铁,4480,13.729575455,100.474095596,5
1,地铁,4480,13.729575455174205,100.47409559631019,6
1,地铁,4480,13.729660003,100.474246144,7
1,地铁,4480,13.731420058,100.47730118,8
1,地铁,4480,13.732072747,100.477985144,9
1,地铁,4480,13.732893492,100.478474647,10
1,地铁,4480,13.73661286,100.48083365,11
1,地铁,4480,13.737118325,100.481879711,12
1,地铁,4480,13.738382453,100.484965614,13
1,地铁,4480,13.738382453,100.484965614,14
1,地铁,4480,13.738525283,100.48531428,15
1,地铁,4480,13.743384434,100.494842827,16
1,地铁,4480,13.743384434,100.494842827,17
1,地铁,4480,13.743384434,100.494842827,18
1,地铁,4480,13.746410605,100.501274765,19
1,地铁,4480,13.747050226,100.502607822,20
1,地铁,4480,13.74704241,100.502909571,21
1,地铁,4480,13.7469408,100.503168404,22
1,地铁,4480,13.7469408,100.503168404,23
1,地铁,4480,13.746940799956949,100.50316840406067,24
1,地铁,4480,13.742316211025557,100.50968617196398,25
1,地铁,4480,13.742316211,100.509686172,26
1,地铁,4480,13.742316211,100.509686172,27
1,地铁,4480,13.739927021,100.51331386,28
1,地铁,4480,13.738617777,100.515266508,29
1,地铁,4480,13.73801461,100.516151637,30
1,地铁,4480,13.737621412,100.517111571,31
1,地铁,4480,13.737621412,100.517111571,32
1,地铁,4480,13.73762141192173,100.51711157118508,33
1,地铁,4480,13.732429706,100.529388338,34
1,地铁,4480,13.732426223,100.529396688,35
1,地铁,4480,13.732426223,100.529396688,36
1,地铁,4480,13.729145331,100.537260949,37
1,地铁,4480,13.729145330502304,100.53726095019299,38
1,地铁,4480,13.729114136,100.537335724,39
1,地铁,4480,13.725285213,100.546435118,40
1,地铁,4480,13.725277733,100.546460349,41
1,地铁,4480,13.725277733,100.546460349,42
1,地铁,4480,13.724687223,100.548452139,43
1,地铁,4480,13.722291547,100.553985271,44
1,地铁,4480,13.722291547,100.553985271,45
1,地铁,4480,13.722291546888092,100.55398527127319,46
1,地铁,4480,13.720875164,100.557442904,47
1,地铁,4480,13.720711007,100.557943135,48
1,地铁,4480,13.720692767,100.558452755,49
1,地铁,4480,13.720826959,100.558951646,50
1,地铁,4480,13.721053652,100.559396893,51
1,地铁,4480,13.721475769,100.559737533,52
1,地铁,4480,13.721934365,100.560019165,53
1,地铁,4480,13.722755633679727,100.56028018289821,54
1,地铁,4480,13.722755634,100.560280183,55
1,地铁,4480,13.724018879,100.560681671,56
1,地铁,4480,13.724856588,100.560586452,57
1,地铁,4480,13.726698756,100.560311526,58
1,地铁,4480,13.730560225,100.559824705,59
1,地铁,4480,13.731777018,100.55975765,60
1,地铁,4480,13.732910428,100.559796542,61
1,地铁,4480,13.733741591,100.560135841,62
1,地铁,4480,13.734426843,100.560625345,63
1,地铁,4480,13.735169413,100.560987443,64
1,地铁,4480,13.735932826,100.56125164,65
1,地铁,4480,13.73765766,100.561527908,66
1,地铁,4480,13.73765891903261,100.56152809312258,67
1,地铁,4480,13.737658925,100.561528094,68
1,地铁,4480,13.740596622,100.561959743,69
1,地铁,4480,13.743556392,100.562241375,70
1,地铁,4480,13.749330410851389,100.56348938496788,71
1,地铁,4480,13.749330411,100.563489385,72
1,地铁,4480,13.749330411,100.563489385,73
1,地铁,4480,13.757346212923677,100.56529956498277,74
1,地铁,4480,13.757346213,100.565299565,75
1,地铁,4480,13.757346213,100.565299565,76
1,地铁,4480,13.759614311,100.565760434,77
1,地铁,4480,13.760300789,100.566005856,78
1,地铁,4480,13.76091432,100.566268712,79
1,地铁,4480,13.761486165,100.566638857,80
1,地铁,4480,13.762567327,100.567399263,81
1,地铁,4480,13.766350296,100.570442585,82
1,地铁,4480,13.766350296,100.570442585,83
1,地铁,4480,13.76635029605947,100.57044258504541,84
1,地铁,4480,13.768992971,100.572460592,85
1,地铁,4480,13.770397132,100.573148578,86
1,地铁,4480,13.771927632,100.57340607,87
1,地铁,4480,13.778672431502766,100.57357928598722,88
1,地铁,4480,13.778672432,100.573579286,89
1,地铁,4480,13.778672432,100.573579286,90
1,地铁,4480,13.790071389780445,100.57412762998945,91
1,地铁,4480,13.79007139,100.57412763,92
1,地铁,4480,13.79007139,100.57412763,93
1,地铁,4480,13.798852429557632,100.57460091197615,94
1,地铁,4480,13.79885243,100.574600912,95
1,地铁,4480,13.79885243,100.574600912,96
1,地铁,4480,13.804611513,100.574873239,97
1,地铁,4480,13.804935802,100.574782044,98
1,地铁,4480,13.805261394,100.574625134,99
1,地铁,4480,13.80576671,100.574161112,100
1,地铁,4480,13.806454064936705,100.572912282115,101
1,地铁,4480,13.806454065,100.572912282,102
1,地铁,4480,13.806454065,100.572912282,103
1,地铁,4480,13.81315174,100.560902432,104
1,地铁,4480,13.81315174,100.560902432,105
1,地铁,4480,13.8131517401232,100.56090243177347,106
1,地铁,4480,13.813614601,100.560051352,107
1,地铁,4480,13.813690136,100.559561849,108
1,地铁,4480,13.813640648,100.55919975,109
1,地铁,4480,13.813480463,100.558747798,110
1,地铁,4480,13.813217394,100.558294505,111
1,地铁,4480,13.812714699,100.557980686,112
1,地铁,4480,13.812212002,100.557774156,113
1,地铁,4480,13.810429113,100.557314157,114
1,地铁,4480,13.809484919,100.557041913,115
1,地铁,4480,13.808625373,100.556628853,116
1,地铁,4480,13.803276584,100.553524196,117
1,地铁,4480,13.802996237,100.553358899,118
1,地铁,4480,13.802996237,100.553358899,119
1,地铁,4480,13.799921643,100.551546067,120
1,地铁,4480,13.799161045,100.551025718,121
1,地铁,4480,13.798556731,100.550247878,122
1,地铁,4480,13.798285832,100.549293011,123
1,地铁,4480,13.798245458,100.54819867,124
1,地铁,4480,13.798241618171051,100.54814048659188,125
1,地铁,4480,13.798241618,100.548140484,126
1,地铁,4480,13.798154289,100.546817333,127
1,地铁,4480,13.798192059,100.546094477,128
1,地铁,4480,13.798377,100.545541942,129
1,地铁,4480,13.798818514,100.544974655,130
1,地铁,4480,13.799374638,100.544600487,131
1,地铁,4480,13.800436088,100.544172674,132
1,地铁,4480,13.800759081,100.543987602,133
1,地铁,4480,13.801083375,100.543748885,134
1,地铁,4480,13.801532698,100.543164164,135
1,地铁,4480,13.802130491,100.541810989,136
1,地铁,4480,13.803215055858665,100.53923577633559,137
1,地铁,4480,13.803215056,100.539235776,138
1,地铁,4480,13.803220581,100.539222658,139
1,地铁,4480,13.805165019,100.5353643,140
1,地铁,4480,13.805567449,100.534290075,141
1,地铁,4480,13.805865689,100.533215851,142
1,地铁,4480,13.806187372,100.530808568,143
1,地铁,4481,13.806129949,100.53079784,1
1,地铁,4481,13.805821409,100.533537716,2
1,地铁,4481,13.805180647,100.535321385,3
1,地铁,4481,13.803241648095883,100.53926537180497,4
1,地铁,4481,13.803241648,100.539265372,5
1,地铁,4481,13.803241648,100.539265372,6
1,地铁,4481,13.803231,100.539287031,7
1,地铁,4481,13.802133096,100.541804284,8
1,地铁,4481,13.801510557,100.543126613,9
1,地铁,4481,13.80116803,100.543648303,10
1,地铁,4481,13.800680937,100.544062704,11
1,地铁,4481,13.799428036,100.544536114,12
1,地铁,4481,13.798802885,100.544961244,13
1,地铁,4481,13.798556731,100.54524824,14
1,地铁,4481,13.79831188,100.545621067,15
1,地铁,4481,13.798179035,100.546228588,16
1,地铁,4481,13.798243563990452,100.54815554371488,17
1,地铁,4481,13.798243564,100.548155544,18
1,地铁,4481,13.798243564,100.548155544,19
1,地铁,4481,13.798280622,100.549262166,20
1,地铁,4481,13.798380907,100.549782515,21
1,地铁,4481,13.798565848,100.550227761,22
1,地铁,4481,13.799177976,100.551049858,23
1,地铁,4481,13.79995811,100.551623851,24
1,地铁,4481,13.802998825,100.553335838,25
1,地铁,4481,13.802998825,100.553335838,26
1,地铁,4481,13.802998825,100.553335838,27
1,地铁,4481,13.803118996,100.553403497,28
1,地铁,4481,13.808708723,100.556691885,29
1,地铁,4481,13.809681572,100.55709824,30
1,地铁,4481,13.812696466,100.557971299,31
1,地铁,4481,13.813046791,100.558192581,32
1,地铁,4481,13.813367161,100.558498353,33
1,地铁,4481,13.81355209,100.558900684,34
1,地铁,4481,13.813684926,100.559345931,35
1,地铁,4481,13.813584648,100.560178757,36
1,地铁,4481,13.81315174013097,100.56090243178107,37
1,地铁,4481,13.81315174,100.560902432,38
1,地铁,4481,13.81315174,100.560902432,39
1,地铁,4481,13.81315174,100.560902432,40
1,地铁,4481,13.8064508871127,100.57291050879803,41
1,地铁,4481,13.806450887,100.572910509,42
1,地铁,4481,13.806450887,100.572910509,43
1,地铁,4481,13.805873503,100.573945194,44
1,地铁,4481,13.805541401,100.574397147,45
1,地铁,4481,13.805209299,100.574719012,46
1,地铁,4481,13.804679236,100.574870557,47
1,地铁,4481,13.804149173,100.574893355,48
1,地铁,4481,13.803069506,100.574851781,49
1,地铁,4481,13.79885243,100.574600912,50
1,地铁,4481,13.79885243,100.574600912,51
1,地铁,4481,13.79885243,100.574600912,52
1,地铁,4481,13.798852429561919,100.57460091198149,53
1,地铁,4481,13.790067075,100.574229765,54
1,地铁,4481,13.790067075,100.574229765,55
1,地铁,4481,13.790067073,100.574229765,56
1,地铁,4481,13.790061018,100.574229509,57
1,地铁,4481,13.778672134,100.573659539,58
1,地铁,4481,13.778669311,100.573659429,59
1,地铁,4481,13.778669311,100.573659429,60
1,地铁,4481,13.778669310582156,100.57365942898373,61
1,地铁,4481,13.772094358,100.573403388,62
1,地铁,4481,13.770532598,100.57319954,63
1,地铁,4481,13.768972129,100.572480708,64
1,地铁,4481,13.766350296061761,100.570442585048,65
1,地铁,4481,13.766350296,100.570442585,66
1,地铁,4481,13.766350296,100.570442585,67
1,地铁,4481,13.766350296,100.570442585,68
1,地铁,4481,13.762536064,100.567291975,69
1,地铁,4481,13.761572137,100.56656912,70
1,地铁,4481,13.760399788,100.5660595,71
1,地铁,4481,13.757346213,100.565299565,72
1,地铁,4481,13.757346213,100.565299565,73
1,地铁,4481,13.757346213,100.565299565,74
1,地铁,4481,13.757346212923677,100.56529956498277,75
1,地铁,4481,13.749330411,100.563489385,76
1,地铁,4481,13.749330411,100.563489385,77
1,地铁,4481,13.749330411,100.563489385,78
1,地铁,4481,13.749330410852034,100.56348938496731,79
1,地铁,4481,13.743499072,100.562201142,80
1,地铁,4481,13.740583595,100.56193158,81
1,地铁,4481,13.739094577,100.561765283,82
1,地铁,4481,13.737667586,100.56146915,83
1,地铁,4481,13.737667586,100.56146915,84
1,地铁,4481,13.737667586,100.56146915,85
1,地铁,4481,13.73766758577501,100.56146914997473,86
1,地铁,4481,13.735790826,100.561258346,87
1,地铁,4481,13.735028716,100.560949892,88
1,地铁,4481,13.73428875,100.560511351,89
1,地铁,4481,13.733667333,100.560095608,90
1,地铁,4481,13.732838775,100.559785813,91
1,地铁,4481,13.73072177,100.559832752,92
1,地铁,4481,13.729777254,100.559864938,93
1,地铁,4481,13.728834036,100.56002453,94
1,地铁,4481,13.726842064,100.560302138,95
1,地铁,4481,13.723979795,100.560633391,96
1,地铁,4481,13.72278041,100.560328459,97
1,地铁,4481,13.72278041,100.560328459,98
1,地铁,4481,13.72278041,100.560328459,99
1,地铁,4481,13.722576658,100.560276657,100
1,地铁,4481,13.721612566,100.559871644,101
1,地铁,4481,13.7212139,100.559583306,102
1,地铁,4481,13.720879073,100.559166223,103
1,地铁,4481,13.720735761,100.558706224,104
1,地铁,4481,13.720697979,100.558181852,105
1,地铁,4481,13.720752698,100.557700396,106
1,地铁,4481,13.720933792,100.55719614,107
1,地铁,4481,13.72229154688352,100.55398527127545,108
1,地铁,4481,13.722291547,100.553985271,109
1,地铁,4481,13.722291547,100.553985271,110
1,地铁,4481,13.722291547,100.553985271,111
1,地铁,4481,13.723887295,100.550247878,112
1,地铁,4481,13.724799265,100.548237562,113
1,地铁,4481,13.725299504935085,100.5464683332296,114
1,地铁,4481,13.725299505,100.546468333,115
1,地铁,4481,13.725299505,100.546468333,116
1,地铁,4481,13.72531648,100.546408296,117
1,地铁,4481,13.727292832,100.541864634,118
1,地铁,4481,13.729103714,100.537384003,119
1,地铁,4481,13.729152806,100.537265031,120
1,地铁,4481,13.729152806,100.537265031,121
1,地铁,4481,13.729152806,100.53726503,122
1,地铁,4481,13.732403324,100.529387565,123
1,地铁,4481,13.732403324,100.529387565,124
1,地铁,4481,13.732403324,100.529387564,125
1,地铁,4481,13.732414073,100.529361516,126
1,地铁,4481,13.737591521932876,100.51709895115899,127
1,地铁,4481,13.737591522,100.517098951,128
1,地铁,4481,13.737591522,100.517098951,129
1,地铁,4481,13.737595128,100.51709041,130
1,地铁,4481,13.738021124,100.516187847,131
1,地铁,4481,13.738697244,100.515145808,132
1,地铁,4481,13.739934838,100.513329953,133
1,地铁,4481,13.742316211,100.509686172,134
1,地铁,4481,13.742316211,100.509686172,135
1,地铁,4481,13.742316211,100.509686172,136
1,地铁,4481,13.742316211025557,100.50968617196398,137
1,地铁,4481,13.746940799956949,100.50316840406067,138
1,地铁,4481,13.7469408,100.503168404,139
1,地铁,4481,13.7469408,100.503168404,140
1,地铁,4481,13.7469408,100.503168404,141
1,地铁,4481,13.747052831,100.502902865,142
1,地铁,4481,13.747041107,100.502582341,143
1,地铁,4481,13.746351984,100.501066893,144
1,地铁,4481,13.745316342,100.498976111,145
1,地铁,4481,13.74335838,100.494864285,146
1,地铁,4481,13.743355714,100.494858979,147
1,地铁,4481,13.743355712,100.494858975,148
1,地铁,4481,13.74335571192932,100.49485897485931,149
1,地铁,4481,13.738441908,100.485078245,150
1,地铁,4481,13.738395478,100.484966935,151
1,地铁,4481,13.738395478,100.484966934,152
1,地铁,4481,13.738395478,100.484966934,153
1,地铁,4481,13.736805666,100.481155515,154
1,地铁,4481,13.736675392,100.480898023,155
1,地铁,4481,13.734441173,100.479410738,156
1,地铁,4481,13.732064931,100.477967709,157
1,地铁,4481,13.731440903,100.477317274,158
1,地铁,4481,13.729606121,100.474077073,159
1,地铁,4481,13.729606121,100.474077073,160
1,地铁,4481,13.729606121,100.474077073,161
1,地铁,4481,13.724607751167772,100.46525001529628,162
1,地铁,4481,13.724607751,100.465250015,163
1,地铁,4481,13.724607751,100.465250015,164
1,地铁,4481,13.724607751,100.465250015,165
1,地铁,4481,13.720193781072197,100.45721277613147,166
1,地铁,4482,13.806129949,100.53079784,1
1,地铁,4482,13.805821409,100.533537716,2
1,地铁,4482,13.805180647,100.535321385,3
1,地铁,4482,13.803241648095883,100.53926537180497,4
1,地铁,4482,13.803241648,100.539265372,5
1,地铁,4482,13.803231,100.539287031,6
1,地铁,4482,13.802133096,100.541804284,7
1,地铁,4482,13.801510557,100.543126613,8
1,地铁,4482,13.80116803,100.543648303,9
1,地铁,4482,13.800680937,100.544062704,10
1,地铁,4482,13.799428036,100.544536114,11
1,地铁,4482,13.798802885,100.544961244,12
1,地铁,4482,13.798556731,100.54524824,13
1,地铁,4482,13.79831188,100.545621067,14
1,地铁,4482,13.798179035,100.546228588,15
1,地铁,4482,13.798243563990452,100.54815554371488,16
1,地铁,4482,13.798243564,100.548155544,17
1,地铁,4482,13.798280622,100.549262166,18
1,地铁,4482,13.798380907,100.549782515,19
1,地铁,4482,13.798565848,100.550227761,20
1,地铁,4482,13.799177976,100.551049858,21
1,地铁,4482,13.79995811,100.551623851,22
1,地铁,4482,13.802998825,100.553335838,23
1,地铁,4482,13.802998825,100.553335838,24
1,地铁,4482,13.803118996,100.553403497,25
1,地铁,4482,13.808708723,100.556691885,26
1,地铁,4482,13.809681572,100.55709824,27
1,地铁,4482,13.812696466,100.557971299,28
1,地铁,4482,13.813046791,100.558192581,29
1,地铁,4482,13.813367161,100.558498353,30
1,地铁,4482,13.81355209,100.558900684,31
1,地铁,4482,13.813684926,100.559345931,32
1,地铁,4482,13.813584648,100.560178757,33
1,地铁,4482,13.81315174013097,100.56090243178107,34
1,地铁,4482,13.81315174,100.560902432,35
1,地铁,4482,13.81315174,100.560902432,36
1,地铁,4482,13.8064508871127,100.57291050879803,37
1,地铁,4482,13.806450887,100.572910509,38
