交通类型代码,交通类型中文,route_id,trip_id,start_time,end_time,headway_secs
1,地铁,4,244,06:57:00,07:07:00,600
1,地铁,4,244,07:07:00,07:16:00,540
1,地铁,4,244,07:16:00,07:26:00,600
1,地铁,4,244,07:26:00,07:35:00,540
1,地铁,4,244,07:35:00,07:45:00,600
1,地铁,4,244,07:45:00,07:54:00,540
1,地铁,4,244,07:54:00,08:04:00,600
1,地铁,4,244,08:04:00,08:13:00,540
1,地铁,4,244,08:13:00,08:23:00,600
1,地铁,4,244,08:23:00,08:32:00,540
1,地铁,4,244,08:32:00,08:42:00,600
1,地铁,4,244,08:42:00,08:51:00,540
1,地铁,4,244,08:51:00,09:01:00,600
1,地铁,4,244,09:01:00,09:10:00,540
1,地铁,4,244,09:10:00,09:20:00,600
1,地铁,4,244,09:20:00,09:29:00,540
1,地铁,4,244,09:29:00,09:39:00,600
1,地铁,4,244,09:39:00,09:48:00,540
1,地铁,4,244,09:48:00,09:58:00,600
1,地铁,4,244,09:58:00,10:07:00,540
1,地铁,4,244,10:07:00,10:17:00,600
1,地铁,4,244,10:17:00,10:26:00,540
1,地铁,4,244,10:26:00,10:36:00,600
1,地铁,4,244,10:36:00,10:45:00,540
1,地铁,4,244,10:45:00,10:55:00,600
1,地铁,4,244,10:55:00,11:04:00,540
1,地铁,4,244,11:04:00,11:14:00,600
1,地铁,4,244,11:14:00,11:23:00,540
1,地铁,4,244,11:23:00,11:33:00,600
1,地铁,4,244,11:33:00,11:42:00,540
1,地铁,4,244,11:42:00,11:52:00,600
1,地铁,4,244,11:52:00,12:01:00,540
1,地铁,4,244,12:01:00,12:11:00,600
1,地铁,4,244,12:11:00,12:20:00,540
1,地铁,4,244,12:20:00,12:30:00,600
1,地铁,4,244,12:30:00,12:39:00,540
1,地铁,4,244,12:39:00,12:49:00,600
1,地铁,4,244,12:49:00,12:58:00,540
1,地铁,4,244,12:58:00,13:08:00,600
1,地铁,4,244,13:08:00,13:17:00,540
1,地铁,4,244,13:17:00,13:27:00,600
1,地铁,4,244,13:27:00,13:36:00,540
1,地铁,4,244,13:36:00,13:46:00,600
1,地铁,4,244,13:46:00,13:55:00,540
1,地铁,4,244,13:55:00,14:05:00,600
1,地铁,4,244,14:05:00,14:14:00,540
1,地铁,4,244,14:14:00,14:24:00,600
1,地铁,4,244,14:24:00,14:33:00,540
1,地铁,4,244,14:33:00,14:43:00,600
1,地铁,4,244,14:43:00,14:52:00,540
1,地铁,4,244,14:52:00,15:02:00,600
1,地铁,4,244,15:02:00,15:11:00,540
1,地铁,4,244,15:11:00,15:21:00,600
1,地铁,4,244,15:21:00,15:30:00,540
1,地铁,4,244,15:30:00,15:40:00,600
1,地铁,4,244,15:40:00,15:49:00,540
1,地铁,4,244,15:49:00,15:59:00,600
1,地铁,4,244,15:59:00,16:08:00,540
1,地铁,4,244,16:08:00,16:18:00,600
1,地铁,4,244,16:18:00,16:27:00,540
1,地铁,4,244,16:27:00,16:37:00,600
1,地铁,4,244,16:37:00,16:46:00,540
1,地铁,4,244,16:46:00,16:56:00,600
1,地铁,4,244,16:56:00,17:05:00,540
1,地铁,4,244,17:05:00,17:15:00,600
1,地铁,4,244,17:15:00,17:24:00,540
1,地铁,4,244,17:24:00,17:34:00,600
1,地铁,4,244,17:34:00,17:43:00,540
1,地铁,4,244,17:43:00,17:53:00,600
1,地铁,4,244,17:53:00,18:02:00,540
1,地铁,4,244,18:02:00,18:12:00,600
