交通类型代码,交通类型中文,stop_id,stop_name,stop_lat,stop_lon,zone_id,wheelchair_boarding,stop_name_泰文,stop_name_英文,分类依据
2,铁路,320,SRT แม่กลอง;SRT Mae Klong,13.40749,99.99849,320,2,SRT แม่กลอง,SRT Mae Klong,stop_times停靠＋fare_rules票价区域
2,铁路,321,ARL พญาไท;ARL Phaya Thai,13.7566412159498,100.53498089531914,321,1,ARL พญาไท,ARL Phaya Thai,stop_times停靠＋fare_rules票价区域
2,铁路,322,ARL ลาดกระบัง;ARL Lat Krabang,13.727634903231579,100.74842437213107,322,1,ARL ลาดกระบัง,ARL Lat Krabang,stop_times停靠＋fare_rules票价区域
2,铁路,323,ARL บ้านทับช้าง;ARL Ban Thap Chang,13.73279942075091,100.69075070333975,323,1,ARL บ้านทับช้าง,ARL Ban Thap Chang,stop_times停靠＋fare_rules票价区域
2,铁路,324,ARL มักกะสัน;ARL Makkasan,13.750833163678905,100.56122519248193,324,1,ARL มักกะสัน,ARL Makkasan,stop_times停靠＋fare_rules票价区域
2,铁路,325,ARL หัวหมาก;ARL Hua Mak,13.737988986030562,100.64517308583572,325,1,ARL หัวหมาก,ARL Hua Mak,stop_times停靠＋fare_rules票价区域
2,铁路,326,ARL ท่าอากาศยานสุวรรณภูมิ;ARL Suvarnabhumi Airport,13.694133503391848,100.75126500698755,326,1,ARL ท่าอากาศยานสุวรรณภูมิ,ARL Suvarnabhumi Airport,stop_times停靠＋fare_rules票价区域
2,铁路,327,ARL ราชปรารภ;ARL Ratchaprarop,13.754883778545631,100.54217911630396,327,1,ARL ราชปรารภ,ARL Ratchaprarop,stop_times停靠＋fare_rules票价区域
2,铁路,328,ARL รามคำแหง;ARL Ramkhamhaeng,13.742942062306419,100.60005603456344,328,1,ARL รามคำแหง,ARL Ramkhamhaeng,stop_times停靠＋fare_rules票价区域
2,铁路,16947,SRT อยุธยา;SRT Ayutthaya,14.356609227982272,100.58319345116615,16947,2,SRT อยุธยา,SRT Ayutthaya,stop_times停靠
2,铁路,16948,SRT สระบุรี;SRT Saraburi,14.527455292286055,100.91627284884453,16948,2,SRT สระบุรี,SRT Saraburi,stop_times停靠
2,铁路,16949,SRT ชุมทางแก่งคอย;SRT Kaeng Khoi Junction,14.587538108563443,101.00530073046684,16949,2,SRT ชุมทางแก่งคอย,SRT Kaeng Khoi Junction,stop_times停靠
2,铁路,16950,SRT ปากช่อง;SRT Pak Chong,14.704997898607663,101.41040414571762,16950,2,SRT ปากช่อง,SRT Pak Chong,stop_times停靠
2,铁路,16951,STR นครราชสีมา;STR Nakhon Ratchasima,14.972248946921221,102.07891255617142,16951,2,STR นครราชสีมา,STR Nakhon Ratchasima,stop_times停靠
2,铁路,16952,SRT ชุมทางถนนจิระ;SRT Thanon Chira Junction,14.967624988261509,102.10191249847412,16952,2,SRT ชุมทางถนนจิระ,SRT Thanon Chira Junction,stop_times停靠
2,铁路,16953,SRT ลำปลายมาศ;SRT Lam Plai Mat,15.02461488078104,102.82968163490295,16953,2,SRT ลำปลายมาศ,SRT Lam Plai Mat,stop_times停靠
2,铁路,16954,SRT บุรีรัมย์;SRT Buri Ram,15.003510195526628,103.1078964471817,16954,2,SRT บุรีรัมย์,SRT Buri Ram,stop_times停靠
2,铁路,16955,SRT กระสัง;SRT Krasang,14.927190577941717,103.30272138118744,16955,2,SRT กระสัง,SRT Krasang,stop_times停靠
2,铁路,16956,SRT สุรินทร์;SRT Surin,14.891805846967568,103.49410504102707,16956,2,SRT สุรินทร์,SRT Surin,stop_times停靠
2,铁路,16957,SRT ศีขรภูมิ;SRT Sikhoraphum,14.945611556494706,103.78639206290245,16957,2,SRT ศีขรภูมิ,SRT Sikhoraphum,stop_times停靠
2,铁路,16958,SRT อุทุมพรพิสัย;SRT Uthumphon Phisai,15.106469837714565,104.14042487740517,16958,2,SRT อุทุมพรพิสัย,SRT Uthumphon Phisai,stop_times停靠
2,铁路,16959,SRT ศรีสะเกษ ;SRT Si Sa Ket,15.11638099588345,104.32740166783333,16959,2,SRT ศรีสะเกษ,SRT Si Sa Ket,stop_times停靠
2,铁路,16960,SRT กันทรารมย์;SRT Kanthararom,15.1079639857708,104.57837462425232,16960,2,SRT กันทรารมย์,SRT Kanthararom,stop_times停靠
2,铁路,16961,SRT อุบลราชธานี;SRT Ubon Ratchathani,15.20148133457499,104.85848844051361,16961,2,SRT อุบลราชธานี,SRT Ubon Ratchathani,stop_times停靠
2,铁路,16962,SRT ลพบุรี;SRT Lopburi,14.798545813218983,100.61533972620964,16962,2,SRT ลพบุรี,SRT Lopburi,stop_times停靠
2,铁路,16963,SRT เชียงรากน้อย;SRT Chiang Rak Noi,14.131319006519512,100.58199718594551,16963,2,SRT เชียงรากน้อย,SRT Chiang Rak Noi,stop_times停靠
