交通类型代码,交通类型中文,route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_long_name_泰文,route_long_name_英文,中文展示名,中文名状态,中文名依据URL
3,公交车,1305,DLT,ต.5,เชิงสะพานสมเด็จพระปิ่นเกล้า - หมู่บ้านเศรษฐกิจ;Phra Pin-klao Bridge - Setthakit Village,รถตู้ รถตู้;City Van City Van,3,FF00FF,เชิงสะพานสมเด็จพระปิ่นเกล้า - หมู่บ้านเศรษฐกิจ,Phra Pin-klao Bridge - Setthakit Village,,未提供中文；保留泰文/英文原名,
3,公交车,1306,DLT,ต.4,เชิงสะพานสมเด็จพระปิ่นเกล้า - หมู่บ้านหรรษา;Phra Pin-klao Bridge - Hunsa Village,รถตู้ รถตู้;City Van City Van,3,FF00FF,เชิงสะพานสมเด็จพระปิ่นเกล้า - หมู่บ้านหรรษา,Phra Pin-klao Bridge - Hunsa Village,,未提供中文；保留泰文/英文原名,
3,公交车,1307,DLT,ต.3,ห้างสรรพสินค้าพาต้าปิ่นเกล้า - หมู่บ้านสินสมบูรณ์;Pata Pinklao Department Store - Sin Somboon Village,รถตู้ รถตู้;City Van City Van,3,FF00FF,ห้างสรรพสินค้าพาต้าปิ่นเกล้า - หมู่บ้านสินสมบูรณ์,Pata Pinklao Department Store - Sin Somboon Village,,未提供中文；保留泰文/英文原名,
3,公交车,1308,DLT,ต.11,เดอะมอลล์งามวงศ์วาน - ปากเกร็ด;The mall Ngam wong wan Department Store - Pak Kret,รถตู้ รถตู้;City Van City Van,3,FF00FF,เดอะมอลล์งามวงศ์วาน - ปากเกร็ด,The mall Ngam wong wan Department Store - Pak Kret,,未提供中文；保留泰文/英文原名,
3,公交车,1309,DLT,ต.1,ช่วงสถานีรถไฟฟ้าบางหว้า - ตลาดพุทธมณฑล (ถนนบรมราชชนนี);Bang Wha BTS Station - Phutthamonthon Market (Borommaratchachonnani Road),รถตู้ รถตู้;City Van City Van,3,FF00FF,ช่วงสถานีรถไฟฟ้าบางหว้า - ตลาดพุทธมณฑล (ถนนบรมราชชนนี),Bang Wha BTS Station - Phutthamonthon Market (Borommaratchachonnani Road),,未提供中文；保留泰文/英文原名,
3,公交车,1310,DLT,ต.1,ช่วงห้างสรรพสินค้าพาต้าปิ่นเกล้า - พุทธมณฑลสาย 7 - วัดไร่ขิง;Pata Pinklao Department Store - Phutthamonthon 7 - Wat Rai Khing,รถตู้ รถตู้;City Van City Van,3,FF00FF,ช่วงห้างสรรพสินค้าพาต้าปิ่นเกล้า - พุทธมณฑลสาย 7 - วัดไร่ขิง,Pata Pinklao Department Store - Phutthamonthon 7 - Wat Rai Khing,,未提供中文；保留泰文/英文原名,
3,公交车,1311,DLT,ต.1,ช่วงห้างสรรพสินค้าพาต้าปิ่นเกล้า - มหาวิทยาลัยมหิดล (ศาลายา);Pata Pinklao Department Store - Mahidol University (Saraya),รถตู้ รถตู้;City Van City Van,3,FF00FF,ช่วงห้างสรรพสินค้าพาต้าปิ่นเกล้า - มหาวิทยาลัยมหิดล (ศาลายา),Pata Pinklao Department Store - Mahidol University (Saraya),,未提供中文；保留泰文/英文原名,
3,公交车,1312,DLT,ต.1,ห้างสรรพสินค้าพาต้าปิ่นเกล้า - อำเภอสามพราน;Pata Pinklao Department Store - Sampran District,รถตู้ รถตู้;City Van City Van,3,FF00FF,ห้างสรรพสินค้าพาต้าปิ่นเกล้า - อำเภอสามพราน,Pata Pinklao Department Store - Sampran District,,未提供中文；保留泰文/英文原名,
3,公交车,1313,DLT,ต.1073,ห้างเทสโก้โลตัสประชาชื่น - ห้างสรรพสินค้าเดอะมอลล์งามวงศ์วาน;Tesco Lotus Prachachuen - The mall Ngam wong wan Department Store,รถตู้ รถตู้;City Van City Van,3,FF00FF,ห้างเทสโก้โลตัสประชาชื่น - ห้างสรรพสินค้าเดอะมอลล์งามวงศ์วาน,Tesco Lotus Prachachuen - The mall Ngam wong wan Department Store,,未提供中文；保留泰文/英文原名,
3,公交车,1314,DLT,ต.44,ห้างสรรพสินค้าเซ็นทรัลหัวหมาก - ห้างสรรพสินค้าเซ็นทรัลลาดพร้าว;Central Plaza Hua Mak Department Store - Central Plaza Ladprao Department Store,รถตู้ รถตู้;City Van City Van,3,FF00FF,ห้างสรรพสินค้าเซ็นทรัลหัวหมาก - ห้างสรรพสินค้าเซ็นทรัลลาดพร้าว,Central Plaza Hua Mak Department Store - Central Plaza Ladprao Department Store,,未提供中文；保留泰文/英文原名,
3,公交车,1315,DLT,ต.2,หมู่บ้านร่วมเกื้อ - ห้างสรรพสินค้าพาต้าปิ่นเกล้า;Ruam Kuea Village - Pata Pinklao Department Store,รถตู้ รถตู้;City Van City Van,3,FF00FF,หมู่บ้านร่วมเกื้อ - ห้างสรรพสินค้าพาต้าปิ่นเกล้า,Ruam Kuea Village - Pata Pinklao Department Store,,未提供中文；保留泰文/英文原名,
3,公交车,1316,DLT,ต.3,หมู่บ้านสินสมบูรณ์ - ห้างสรรพสินค้าพาต้าปิ่นเกล้า;Sinsomboon Village - Pata Pinklao Department Store,รถตู้ รถตู้;City Van City Van,3,FF00FF,หมู่บ้านสินสมบูรณ์ - ห้างสรรพสินค้าพาต้าปิ่นเกล้า,Sinsomboon Village - Pata Pinklao Department Store,,未提供中文；保留泰文/英文原名,
3,公交车,1317,DLT,ต.4,หมู่บ้านหรรษา - เชิงสะพานสมเด็จพระปิ่นเกล้า;Hunsa Village - Phra Pin-klao Bridge,รถตู้ รถตู้;City Van City Van,3,FF00FF,หมู่บ้านหรรษา - เชิงสะพานสมเด็จพระปิ่นเกล้า,Hunsa Village - Phra Pin-klao Bridge,,未提供中文；保留泰文/英文原名,
3,公交车,1318,DLT,ต.5,หมู่บ้านเศรษฐกิจ - เชิงสะพานสมเด็จพระปิ่นเกล้า;Setthakit Village - Phra Pin-klao Bridge,รถตู้ รถตู้;City Van City Van,3,FF00FF,หมู่บ้านเศรษฐกิจ - เชิงสะพานสมเด็จพระปิ่นเกล้า,Setthakit Village - Phra Pin-klao Bridge,,未提供中文；保留泰文/英文原名,
3,公交车,1319,DLT,ต.6,การเคหะชุมชนธนบุรี - ห้างสรรพสินค้าฟิวเจอร์ปาร์คบางแค;Thonburi Housing - Future Park Bang Khae Department Store,รถตู้ รถตู้;City Van City Van,3,FF00FF,การเคหะชุมชนธนบุรี - ห้างสรรพสินค้าฟิวเจอร์ปาร์คบางแค,Thonburi Housing - Future Park Bang Khae Department Store,,未提供中文；保留泰文/英文原名,
3,公交车,1320,DLT,ต.7,การเคหะชุมชนธนบุรี - ท่าน้ำดินแดง;Thonburi Housing - Din Daeng Pier,รถตู้ รถตู้;City Van City Van,3,FF00FF,การเคหะชุมชนธนบุรี - ท่าน้ำดินแดง,Thonburi Housing - Din Daeng Pier,,未提供中文；保留泰文/英文原名,
3,公交车,1321,DLT,ต.8,อำเภอบางบัวทอง - เชิงสะพานสมเด็จพระปิ่นเกล้า;Bang Bua Thong District - Phra Pin-klao Bridge,รถตู้ รถตู้;City Van City Van,3,FF00FF,อำเภอบางบัวทอง - เชิงสะพานสมเด็จพระปิ่นเกล้า,Bang Bua Thong District - Phra Pin-klao Bridge,,未提供中文；保留泰文/英文原名,
3,公交车,1322,DLT,ต.8,หมู่บ้านพฤกษา 3 - ช่วงห้างสรรพสินค้าเมอร์รี่คิงส์ (ปิ่นเกล้า);Pruksa 3 Village - Merry King Department Store,รถตู้ รถตู้;City Van City Van,3,FF00FF,หมู่บ้านพฤกษา 3 - ช่วงห้างสรรพสินค้าเมอร์รี่คิงส์ (ปิ่นเกล้า),Pruksa 3 Village - Merry King Department Store,,未提供中文；保留泰文/英文原名,
3,公交车,1323,DLT,ต.9,หมู่บ้านบัวทอง - ภัตตาคารเสริมมิตร;Bua Thong Village - Sermmit Restaurant (Pinklao),รถตู้ รถตู้;City Van City Van,3,FF00FF,หมู่บ้านบัวทอง - ภัตตาคารเสริมมิตร,Bua Thong Village - Sermmit Restaurant (Pinklao),,未提供中文；保留泰文/英文原名,
3,公交车,1324,DLT,ต.10,ปากเกร็ด - สถานีขนส่งผู้โดยสารสายเหนือ (หมอชิต 2);Pak Kret - Bangkok Bus Terminal (Mo Chit 2),รถตู้ รถตู้;City Van City Van,3,FF00FF,ปากเกร็ด - สถานีขนส่งผู้โดยสารสายเหนือ (หมอชิต 2),Pak Kret - Bangkok Bus Terminal (Mo Chit 2),,未提供中文；保留泰文/英文原名,
3,公交车,1325,DLT,ต.11,ปากเกร็ด - เดอะมอลล์งามวงศ์วาน;Pak Kret - The mall Ngam wong wan Department Store,รถตู้ รถตู้;City Van City Van,3,FF00FF,ปากเกร็ด - เดอะมอลล์งามวงศ์วาน,Pak Kret - The mall Ngam wong wan Department Store,,未提供中文；保留泰文/英文原名,
3,公交车,1326,DLT,ต.12,ท่าน้ำนนทบุรี - เซ็นทรัลลาดพร้าว;Nonthaburi Pier - Central Plaza Ladprao Department Store,รถตู้ รถตู้;City Van City Van,3,FF00FF,ท่าน้ำนนทบุรี - เซ็นทรัลลาดพร้าว,Nonthaburi Pier - Central Plaza Ladprao Department Store,,未提供中文；保留泰文/英文原名,
