交通类型代码,交通类型中文,stop_id,stop_name,stop_lat,stop_lon,zone_id,wheelchair_boarding,stop_name_泰文,stop_name_英文,分类依据
4,轮渡,168,ท่าปากเกร็ด (ข้ามฟาก);Pakkret Pier (Ferry),13.91546338804202,100.49477946013211,168,2,ท่าปากเกร็ด (ข้ามฟาก),Pakkret Pier (Ferry),stop_times停靠
4,轮渡,169,ท่าเรือวิบูลย์ศรี (ข้ามฟาก);Wiboon Si Pier (Ferry),13.5949135328973,100.595509149134,169,2,ท่าเรือวิบูลย์ศรี (ข้ามฟาก),Wiboon Si Pier (Ferry),stop_times停靠
4,轮渡,170,ท่าเรือพระสมุทรเจดีย์ (ข้ามฟาก);Phra Samut Chedi Pier (Ferry),13.5971375492687,100.586729227599,170,2,ท่าเรือพระสมุทรเจดีย์ (ข้ามฟาก),Phra Samut Chedi Pier (Ferry),stop_times停靠
4,轮渡,171,ท่าเรือผ่านฟ้าลีลาศ;Panfa Leelard Pier,13.7555292103302,100.506329095075,171,2,ท่าเรือผ่านฟ้าลีลาศ,Panfa Leelard Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,172,ท่าเรือตลาดโบ๊เบ๊;Bobae Market Pier,13.7534347777451,100.515941650939,172,2,ท่าเรือตลาดโบ๊เบ๊,Bobae Market Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,173,ท่าเรือสะพานเจริญผล;Charoen Phon Bridge Pier,13.7498111209588,100.524315823166,173,2,ท่าเรือสะพานเจริญผล,Charoen Phon Bridge Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,174,ท่าเรือสะพานหัวช้าง;Saphan Hua Chang Pier,13.7491955477693,100.530890945914,174,2,ท่าเรือสะพานหัวช้าง,Saphan Hua Chang Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,175,ท่าเรือประตูน้ำ;Pratunam Pier,13.7492308560895,100.54150724007,175,2,ท่าเรือประตูน้ำ,Pratunam Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,176,ท่าเรือชิดลม;Chidlom Pier,13.7486932348214,100.54455589503,176,2,ท่าเรือชิดลม,Chidlom Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,177,ท่าเรือสะพานวิทยุ;Witthayu Bridge Pier,13.7482825650648,100.54827041924,177,2,ท่าเรือสะพานวิทยุ,Witthayu Bridge Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,178,ท่าเรือนานาเหนือ;Nana Nuea Pier,13.748250071134,100.553995234291,178,2,ท่าเรือนานาเหนือ,Nana Nuea Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,179,ท่าเรือนานาชาติ;Nana Chard Pier,13.7483624813485,100.559148173009,179,2,ท่าเรือนานาชาติ,Nana Chard Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,180,ท่าเรืออโศก;Asok Pier,13.7478761489786,100.562907639474,180,2,ท่าเรืออโศก,Asok Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,181,ท่าเรือมศว.ประสานมิตร;Prasan Mit Pier,13.7473118920778,100.565818992158,181,2,ท่าเรือมศว.ประสานมิตร,Prasan Mit Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,182,ท่าเรืออิตัลไทย;Ital-Thai Tower Pier,13.7459325171425,100.573476019104,182,2,ท่าเรืออิตัลไทย,Ital-Thai Tower Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,183,ท่าเรือสุเหร่าบ้านดอน;Baan Don Mosque Pier,13.7441565226963,100.581444893185,183,2,ท่าเรือสุเหร่าบ้านดอน,Baan Don Mosque Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,184,ท่าเรือทองหล่อ;Thong Lo Pier,13.7431932616241,100.585840456188,184,2,ท่าเรือทองหล่อ,Thong Lo Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,185,ท่าเรือชาญอิสระ;Charn Issara Pier,13.7427152828962,100.588415681502,185,2,ท่าเรือชาญอิสระ,Charn Issara Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,186,ท่าเรือร.ร.วิจิตร;Vijit School Pier,13.7415256635658,100.594079084511,186,2,ท่าเรือร.ร.วิจิตร,Vijit School Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,187,ท่าเรือสะพานคลองตัน;Klong Tan Pier,13.7419391960273,100.598299067247,187,2,ท่าเรือสะพานคลองตัน,Klong Tan Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,188,ท่าเรือราม 1;Ram 1 Pier,13.7433274406217,100.598905161023,188,2,ท่าเรือราม 1,Ram 1 Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,189,ท่าเรือเดอะมอลล์ 3;The Mall 3 Pier,13.7543496109685,100.607759740904,189,2,ท่าเรือเดอะมอลล์ 3,The Mall 3 Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,190,ท่าเรือรามคำแหง 29;Ramkhamhaeng 29 Pier,13.7580855569628,100.611868368934,190,2,ท่าเรือรามคำแหง 29,Ramkhamhaeng 29 Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,191,ท่าเรือวัดเทพลีลา;Wat Thepleela Pier,13.7599606350165,100.613765207884,191,2,ท่าเรือวัดเทพลีลา,Wat Thepleela Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,192,ท่าเรือม.รามคำแหง;Ramkhamhaeng University Pier,13.7615589214088,100.618320508897,192,2,ท่าเรือม.รามคำแหง,Ramkhamhaeng University Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,193,ท่าเรือสะพานมิตรมหาดไทย;Saphan Mit Mahat Thai Pier,13.7621710394906,100.623718640319,193,2,ท่าเรือสะพานมิตรมหาดไทย,Saphan Mit Mahat Thai Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,194,ท่าเรือวัดกลาง;Wat Klang Pier Pier,13.7634397422578,100.633516050875,194,2,ท่าเรือวัดกลาง,Wat Klang Pier Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,195,ท่าเรือเดอะมอลล์บางกะปิ;The Mall Bang Kapi Pier,13.7646214585161,100.643440046678,195,2,ท่าเรือเดอะมอลล์บางกะปิ,The Mall Bang Kapi Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,196,ท่าเรือบางกะปิ;Bang Kapi Pier,13.7649883859435,100.647392753753,196,2,ท่าเรือบางกะปิ,Bang Kapi Pier,stop_times停靠＋fare_rules票价区域
